MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 10,6/18/1998 12:00:00 AM,17,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/18/1998 12:00:00 AM,18,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/18/1998 12:00:00 AM,19,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/18/1998 12:00:00 AM,20,1,1,D,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/18/1998 12:00:00 AM,21,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/14/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,6/14/2000 12:00:00 AM,1,1,1,D,,X,76,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,2,1,1,L,,X,286,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,3,1,1,D,,X,18,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,4,1,1,L,,X,39,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,5,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,6,1,1,D,,X,24,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,7,1,1,D,,X,26,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,8,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,9,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/14/2000 12:00:00 AM,10,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,6/14/2000 12:00:00 AM,11,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,6/14/2000 12:00:00 AM,12,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/14/2000 12:00:00 AM,13,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/14/2000 12:00:00 AM,14,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/14/2000 12:00:00 AM,15,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/14/2000 12:00:00 AM,16,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/14/2000 12:00:00 AM,17,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/14/2000 12:00:00 AM,18,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,5/22/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,5/22/2001 12:00:00 AM,1,1,1,D,,X,8,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,2,1,1,L,,X,111,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,3,1,1,L,,X,165,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,4,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,5,1,1,L,,X,42,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,6,1,1,D,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,7,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,8,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,5/22/2001 12:00:00 AM,9,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,5/22/2001 12:00:00 AM,10,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,5/22/2001 12:00:00 AM,11,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,5/22/2001 12:00:00 AM,12,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,5/22/2001 12:00:00 AM,13,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,5/22/2001 12:00:00 AM,14,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,5/22/2001 12:00:00 AM,15,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,5/22/2001 12:00:00 AM,16,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,4/29/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,4/29/2002 12:00:00 AM,1,1,1,L,,X,57,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,3,1,1,D,,X,6,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,4,1,1,L,,X,81,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,5,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,6,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,4/29/2002 12:00:00 AM,7,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,4/29/2002 12:00:00 AM,8,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,4/29/2002 12:00:00 AM,9,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,4/29/2002 12:00:00 AM,10,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,4/29/2002 12:00:00 AM,11,1,1,D,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,4/29/2002 12:00:00 AM,12,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,4/29/2002 12:00:00 AM,13,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,4/29/2002 12:00:00 AM,14,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/20/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,6/20/2005 12:00:00 AM,1,1,1,L,,,67,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,2,1,1,L,,,1,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,3,1,1,L,,,224,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,4,1,1,L,,,7,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,5,1,1,L,,,72,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,6,1,1,L,,,3,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,7,1,1,L,,,4,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,8,1,1,L,,,2,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,9,1,1,L,,,1,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 10,6/20/2005 12:00:00 AM,10,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 10,6/20/2005 12:00:00 AM,11,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 10,6/20/2005 12:00:00 AM,12,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/20/2005 12:00:00 AM,13,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 10,6/11/2009 4:31:51 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,6/11/2009 4:31:51 PM,-2147483648,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483647,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483646,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483645,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483644,1,1,D,,,30,0.15,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483643,1,1,D,,,25,0.3,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483642,1,1,D,,,20,6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,6/11/2009 4:31:51 PM,-2147483641,1,1,D,,,4,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,5/25/2010 4:33:40 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,5/25/2010 4:33:40 PM,-2147483648,1,1,L,,,113,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483647,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIED,,
PIPO 10,5/26/2011 5:35:05 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 10,5/26/2011 5:35:05 PM,-2147483648,1,1,L,,,162,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483647,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIED,,
PIPO 10,5/20/2014 8:52:20 AM,,,,,,,,,,,,,,1,1,10,25,250,Ali;  Peach,,,,,,,True,
PIPO 10,5/20/2014 8:52:20 AM,-2147483648,1,1,L,,,173,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483647,1,1,L,,,5,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483646,1,1,L,,,169,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483645,1,1,L,,,12,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483644,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIED,,
PIPO 10,6/12/2019 10:35:33 AM,,,,,,,,,,,,,,1,1,10,25,250,RIOS,RIOS,,,,,,True,
PIPO 10,6/12/2019 10:35:33 AM,-2147483648,1,1,L,,,6,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483646,1,1,L,,,9,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483645,1,1,L,,,164,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 17,6/20/1996 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,4,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,5,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,6,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,7,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,8,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,9,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,10,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,11,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,12,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,13,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,14,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,15,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,16,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,17,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,18,1,1,D,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,19,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,20,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,21,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,22,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,23,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,24,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,25,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,26,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,27,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,28,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,29,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,30,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,31,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,32,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,33,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,34,1,1,L,,X,2,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,35,1,1,L,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,36,1,1,L,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,6/20/1996 12:00:00 AM,37,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,6/20/1996 12:00:00 AM,38,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,6/20/1996 12:00:00 AM,39,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,6/20/1996 12:00:00 AM,40,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,6/20/1996 12:00:00 AM,41,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,6/20/1996 12:00:00 AM,42,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,43,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,44,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,45,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,46,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,47,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,48,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,49,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,50,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,6/20/1996 12:00:00 AM,51,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 17,11/25/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 17,11/25/1997 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,2,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,3,1,1,L,,X,10,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,4,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,5,1,1,L,,X,10,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,6,1,1,D,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,7,1,1,L,,X,12,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,8,1,1,L,,X,8,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,9,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,11/25/1997 12:00:00 AM,10,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,11/25/1997 12:00:00 AM,11,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,11/25/1997 12:00:00 AM,12,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 17,11/25/1997 12:00:00 AM,13,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,11/25/1997 12:00:00 AM,14,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,11/25/1997 12:00:00 AM,15,1,1,L,,X,7,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,11/25/1997 12:00:00 AM,16,1,1,L,,X,5,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 17,11/25/1997 12:00:00 AM,17,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 17,7/6/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 17,7/6/1998 12:00:00 AM,1,1,1,L,,X,11,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,2,1,1,L,,X,6,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,3,1,1,D,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,4,1,1,L,,X,12,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,5,1,1,D,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,6,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,7,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,8,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,9,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 17,7/6/1998 12:00:00 AM,10,1,1,L,,X,2,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
