MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 10,4/29/2002 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPAG,,
PIPO 10,4/29/2002 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TEAC,,
PIPO 10,4/29/2002 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 10,4/29/2002 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX,,
PIPO 10,4/29/2002 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 10,4/29/2002 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 10,4/29/2002 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 10,4/29/2002 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 10,4/29/2002 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 10,4/29/2002 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 10,6/20/2005 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 10,6/20/2005 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,POXX,,
PIPO 10,6/20/2005 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 10,6/20/2005 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERNA,,
PIPO 10,6/20/2005 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 10,6/20/2005 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FRAL,,
PIPO 10,6/20/2005 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUBR,,
PIPO 10,6/20/2005 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 10,6/20/2005 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MIGR,,
PIPO 10,6/20/2005 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 10,6/20/2005 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 10,6/20/2005 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OECA,,
PIPO 10,6/20/2005 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 10,6/20/2005 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPAG,,
PIPO 10,6/20/2005 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 10,6/20/2005 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 10,6/20/2005 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 10,6/20/2005 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CANU,,
PIPO 10,6/20/2005 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHMI,,
PIPO 10,6/20/2005 12:00:00 AM,21,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHXX,,
PIPO 10,6/20/2005 12:00:00 AM,22,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERCI,,
PIPO 10,6/20/2005 12:00:00 AM,23,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,RIXX,,
PIPO 10,6/20/2005 12:00:00 AM,24,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 10,6/20/2005 12:00:00 AM,25,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 10,6/20/2005 12:00:00 AM,26,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIPO 10,6/20/2005 12:00:00 AM,27,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 10,6/20/2005 12:00:00 AM,28,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERCO,,
PIPO 10,6/20/2005 12:00:00 AM,29,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 10,6/20/2005 12:00:00 AM,30,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 10,5/25/2010 4:33:40 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 10,5/25/2010 4:33:40 PM,-2147483648,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483647,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483646,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483645,L,,,,,,,,,,,,,,,,,TEAC,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483644,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483643,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483642,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483641,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483640,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483639,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483638,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483637,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483636,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483635,L,,,,,,,,,,,,,,,,,PEPU,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483634,L,,,,,,,,,,,,,,,,,FRAL,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483633,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483632,L,,,,,,,,,,,,,,,,,CHFE,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483631,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483630,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483629,L,,,,,,,,,,,,,,,,,CHMI,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483627,L,,,,,,,,,,,,,,,,,RIXX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483626,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483625,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483624,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483623,L,,,,,,,,,,,,,,,,,CANU,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483622,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483621,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483620,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483619,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483618,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 10,5/25/2010 4:33:40 PM,-2147483617,L,,,,,,,,,,,,,,,,,FXXX2,,
PIPO 10,5/26/2011 5:35:05 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 10,5/26/2011 5:35:05 PM,-2147483648,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483647,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483646,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483645,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483644,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483643,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483642,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483641,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483640,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483639,L,,,,,,,,,,,,,,,,,PODO,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483638,L,,,,,,,,,,,,,,,,,ASXX-B,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483637,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483636,L,,,,,,,,,,,,,,,,,DRCU,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483635,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483634,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483633,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483632,L,,,,,,,,,,,,,,,,,PUTR,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483631,L,,,,,,,,,,,,,,,,,LITE,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483630,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483629,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483628,L,,,,,,,,,,,,,,,,,CHMI,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483627,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483626,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483625,L,,,,,,,,,,,,,,,,,ANMA,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483624,L,,,,,,,,,,,,,,,,,DEXX,,
PIPO 10,5/26/2011 5:35:05 PM,-2147483623,L,,,,,,,,,,,,,,,,,LIIN,,
PIPO 10,5/20/2014 8:52:20 AM,,,,,,,,,,,,,Byrne; Brannfors,,,,,,,True,
PIPO 10,5/20/2014 8:52:20 AM,-2147483648,L,,,,,,,,,,,,,,,,,DRAS,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483647,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483646,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483645,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483644,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483643,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483642,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483641,L,,,,,,,,,,,,,,,,,CHMI,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483640,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483639,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483638,L,,,,,,,,,,,,,,,,,TEAC,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483637,L,,,,,,,,,,,,,,,,,TECA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483636,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483635,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483634,L,,,,,,,,,,,,,,,,,AGAR,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483633,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483632,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483631,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483630,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483629,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483628,L,,,,,,,,,,,,,,,,,LINE,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483627,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483626,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483625,L,,,,,,,,,,,,,,,,,RIXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483624,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483623,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483622,L,,,,,,,,,,,,,,,,,AXXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483621,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483620,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 10,5/20/2014 8:52:20 AM,-2147483619,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 10,6/12/2019 10:35:33 AM,,,,,,,,,,,,,RIOS; RONSANI;BRANNFORS,RIOS,,,,,,True,
PIPO 10,6/12/2019 10:35:33 AM,-2147483648,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483647,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483646,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483645,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483644,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483643,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483642,L,,,,,,,,,,,,,,,,,PEPU,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483641,L,,,,,,,,,,,,,,,,,BXXX,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483640,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483639,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483638,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483636,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483635,L,,,,,,,,,,,,,,,,,YUAN,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483634,L,,,,,,,,,,,,,,,,,TEAC,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483633,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483632,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483631,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483630,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483629,L,,,,,,,,,,,,,,,,,ERCA,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483628,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483627,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483626,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483625,L,,,,,,,,,,,,,,,,,BXXX-A,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483624,L,,,,,,,,,,,,,,,,,CRXX,,
PIPO 10,6/12/2019 10:35:33 AM,-2147483623,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 17,6/20/1996 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,6/20/1996 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 17,6/20/1996 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HEDR,,
PIPO 17,6/20/1996 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 17,6/20/1996 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 17,6/20/1996 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 17,6/20/1996 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 17,7/6/1998 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,7/6/1998 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SYXX,,
PIPO 17,7/6/1998 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 17,7/6/1998 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 17,6/15/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,6/15/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 17,6/15/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 17,6/15/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHER,,
PIPO 17,6/15/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 17,6/15/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX,,
PIPO 17,6/15/1999 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGXX,,
PIPO 17,6/15/1999 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AMUT,,
PIPO 17,6/15/1999 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 17,6/15/1999 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 17,5/1/2002 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,5/1/2002 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 17,5/1/2002 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX2,,
PIPO 17,5/1/2002 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 17,5/1/2002 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 17,5/1/2002 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 17,5/1/2002 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 17,5/1/2002 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HEXX,,
PIPO 17,5/1/2002 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUBR,,
PIPO 17,5/1/2002 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 17,5/1/2002 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEBA,,
PIPO 17,5/1/2002 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 17,5/1/2002 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 17,5/1/2002 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 17,5/1/2002 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 17,5/1/2002 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIPO 17,5/1/2002 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPXX,,
PIPO 17,5/1/2002 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 17,5/1/2002 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 17,5/20/2003 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,5/20/2003 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 17,5/20/2003 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGGL,,
PIPO 17,5/20/2003 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 17,5/20/2003 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 17,5/20/2003 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAIN,,
PIPO 17,5/20/2003 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LITE,,
PIPO 17,5/20/2003 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 17,5/20/2003 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 17,5/20/2003 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 17,5/20/2003 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 17,5/20/2003 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 17,5/20/2003 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRDU,,
PIPO 17,5/20/2003 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 17,5/20/2003 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GEXX,,
PIPO 17,5/20/2003 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 17,5/24/2004 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 17,5/24/2004 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 17,5/24/2004 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX2,,
PIPO 17,5/24/2004 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGGL,,
PIPO 17,5/24/2004 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 17,5/24/2004 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 17,5/24/2004 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERUM,,
PIPO 17,5/24/2004 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LITE,,
PIPO 17,5/24/2004 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 17,5/24/2004 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEEA,,
PIPO 17,5/24/2004 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 17,5/24/2004 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPAG,,
PIPO 17,5/24/2004 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX,,
PIPO 17,5/24/2004 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARLA,,
